from_station_id,to_station_id,route_path,lines_used,transfer_stations,transfer_count,in_train_time_min,transfer_time_min
G01,C16,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20→M19→C12→C13→C14→C15→C16,"C,M,F","G01,F13,M11,E07,I12,M19",6,29.9,36
G01,C17,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20→M19→C12→C13→C14→C15→C16→C17,"C,M,F","G01,F13,M11,E07,I12,M19",6,33.4,36
G01,C18,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18,"F,M,E,H,G","G01,F13,M11,E09,G16,H21",6,29.5,36
G01,C19,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18→C19,"C,F,M,E,H,G","G01,F13,M11,E09,G16,H21",6,34.4,36
G01,C20,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18→C19→C20,"C,F,M,E,H,G","G01,F13,M11,E09,G16,H21",6,38.6,36
G01,E01,G01→F16→F15→F14→F13→M09→M08→E01,"M,F","G01,F13,M08",3,9.8,18
G01,E02,G01→F16→F15→F14→F13→F12→E02,F,"G01,F12",2,11.1,12
G01,E03,G01→F16→F15→F14→F13→F12→E02→E03,"E,F","G01,F12",2,13.6,12
G01,E04,G01→F16→F15→F14→F13→F12→E02→E03→E04,"E,F","G01,F12",2,15.5,12
G01,E05,G01→F16→F15→F14→F13→M09→M10→M11→E07→E06→E05,"E,M,F","G01,F13,M11",3,17.8,18
G01,E06,G01→F16→F15→F14→F13→M09→M10→M11→E07→E06,"E,M,F","G01,F13,M11",3,15.3,18
G01,E07,G01→F16→F15→F14→F13→M09→M10→M11→E07,"M,F","G01,F13,M11",3,12.8,18
G01,E08,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08,"E,M,F","G01,F13,M11",3,15,18
G01,E09,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09,"E,M,F","G01,F13,M11",3,17.7,18
G01,E10,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10,"E,M,F","G01,F13,M11",3,19.9,18
G01,E11,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10→E11,"E,M,F","G01,F13,M11",3,22.4,18
G01,E12,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10→E11→E12,"E,M,F","G01,F13,M11",3,25.2,18
G01,E13,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→E13,"F,S,M,E,H","G01,F13,M11,E09,H15,S11",6,26.4,36
G01,E14,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09→Z08→Z09→Z10→Z11→E14,"C,I,M,H,Z,G","G02,C07,M15,H07,I09,Z11",6,25.7,36
G01,E15,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→Y18→Y19→Y20→Y21→E16→E15,"C,M,E,H,G,Y","G02,C07,M15,H07,Y21",5,24.7,30
G01,E16,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→Y18→Y19→Y20→Y21→E16,"C,M,H,G,Y","G02,C07,M15,H07,Y21",5,21.6,30
G01,E17,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→Y18→Y19→Y20→Y21→E16→E17,"C,M,E,H,G,Y","G02,C07,M15,H07,Y21",5,23.8,30
G01,E18,G01→G02→C04→C05→C06→C07→G06→G07→G08→A10→A09→E20→E19→E18,"E,A,C,G","G02,C07,G08,A09",4,22.4,24
G01,E19,G01→G02→C04→C05→C06→C07→G06→G07→G08→A10→A09→E20→E19,"E,A,C,G","G02,C07,G08,A09",4,20,24
G01,E20,G01→G02→C04→C05→C06→C07→G06→G07→G08→A10→A09→E20,"A,C,G","G02,C07,G08,A09",4,17.6,24
G01,E21,G01→Z01→Z02→Z03→E24→E23→E22→E21,"Z,E","G01,Z03",2,14,12
G01,E22,G01→Z01→Z02→Z03→E24→E23→E22,"Z,E","G01,Z03",2,11.8,12
G01,E23,G01→Z01→Z02→Z03→E24→E23,"Z,E","G01,Z03",2,9.1,12
G01,E24,G01→Z01→Z02→Z03→E24,Z,"G01,Z03",2,6.1,12
G01,E25,G01→Z01→Z02→Z03→E24→E25,"Z,E","G01,Z03",2,8.9,12
G01,E26,G01→F16→F15→F14→F13→M09→M08→E27→E26,"E,M,F","G01,F13,M08",3,11.7,18
G01,E27,G01→F16→F15→F14→F13→M09→M08→E27,"M,F","G01,F13,M08",3,9.8,18
G01,E28,G01→F16→F15→F14→F13→M09→M08→E01→E28,"E,M,F","G01,F13,M08",3,12,18
G01,E29,G01→F16→F15→F14→F13→M09→M08→E01→E28→E29,"E,M,F","G01,F13,M08",3,14.2,18
G01,E30,G01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30,"E,M,F","G01,F13,M08",3,17,18
G01,E31,G01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31,"E,M,F","G01,F13,M08",3,19.5,18
G01,E32,G01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32,"E,M,F","G01,F13,M08",3,21.7,18
G01,E33,G01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33,"E,M,F","G01,F13,M08",3,24.7,18
G01,E34,G01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33→E34,"E,M,F","G01,F13,M08",3,28.1,18
G01,E35,G01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33→E34→E35,"E,M,F","G01,F13,M08",3,31.5,18
G01,E36,G01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33→E34→E35→E36,"E,M,F","G01,F13,M08",3,33.9,18
G01,E37,G01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33→E34→E35→E36→E37,"E,M,F","G01,F13,M08",3,37.1,18
G01,E38,G01→F16→F15→F14→F13→M09→M08→E01→E28→E29→E30→E31→E32→E33→E34→E35→E36→E37→E38,"E,M,F","G01,F13,M08",3,40.2,18
G01,F01,G01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06→F05→F04→F03→F02→F01,"F,Y","G01,F08,Y06",3,45.2,18
G01,F02,G01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06→F05→F04→F03→F02,"F,Y","G01,F08,Y06",3,40.9,18
G01,F03,G01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06→F05→F04→F03,"F,Y","G01,F08,Y06",3,37.8,18
G01,F04,G01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06→F05→F04,"F,Y","G01,F08,Y06",3,34.1,18
G01,F05,G01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06→F05,"F,Y","G01,F08,Y06",3,31,18
G01,F06,G01→F16→F15→F14→F13→F12→F11→F10→F09→F08→Y08→Y07→Y06→F06,"F,Y","G01,F08,Y06",3,27.8,18
G01,F07,G01→F16→F15→F14→F13→F12→F11→F10→F09→F08→F07,F,G01,1,25.3,6
G01,F08,G01→F16→F15→F14→F13→F12→F11→F10→F09→F08,F,G01,1,22.8,6
G01,F09,G01→F16→F15→F14→F13→F12→F11→F10→F09,F,G01,1,20.4,6
G01,F10,G01→F16→F15→F14→F13→F12→F11→F10,F,G01,1,16.7,6
G01,F11,G01→F16→F15→F14→F13→F12→F11,F,G01,1,13.5,6
G01,F12,G01→F16→F15→F14→F13→F12,F,G01,1,11.1,6
G01,F13,G01→F16→F15→F14→F13,F,G01,1,8.4,6
G01,F14,G01→F16→F15→F14,F,G01,1,5.3,6
G01,F15,G01→F16→F15,F,G01,1,2.5,6
G01,F16,G01→F16,,G01,1,0,6
G01,G02,G01→G02,G,NA,0,3,0
G01,G03,G01→G02→G03,G,NA,0,5,0
G01,G04,G01→G02→G03→G04,G,NA,0,7,0
G01,G05,G01→G02→G03→G04→G05,G,NA,0,10,0
G01,G06,G01→G02→C04→C05→C06→C07→G06,"C,G","G02,C07",2,11,12
G01,G07,G01→G02→C04→C05→C06→C07→G06→G07,"C,G","G02,C07",2,12.9,12
G01,G08,G01→G02→C04→C05→C06→C07→G06→G07→G08,"C,G","G02,C07",2,15.1,12
G01,G09,G01→G02→C04→C05→C06→C07→M14→M15→M16→G09,"C,G,M","G02,C07,M16",3,15.5,18
G01,G10,G01→G02→C04→C05→C06→C07→M14→M15→M16→G09→G10,"C,G,M","G02,C07,M16",3,17.5,18
G01,G11,G01→G02→C04→C05→C06→C07→M14→M15→M16→G09→G10→G11,"C,G,M","G02,C07,M16",3,19.5,18
G01,G12,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09→Z08→Z09→G12,"C,I,M,H,Z,G","G02,C07,M15,H07,I09,Z09",6,19.2,36
G01,G13,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09→Z08→Z09→G12→G13,"C,I,M,H,Z,G","G02,C07,M15,H07,I09,Z09",6,21.2,36
G01,G14,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G14,"E,G,M,F","G01,F13,M11,E09",4,19.6,24
G01,G15,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15,"E,M,F","G01,F13,M11,E09",4,17.7,24
G01,G16,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16,"E,G,M,F","G01,F13,M11,E09",4,19.9,24
G01,G17,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→G17,"E,G,M,F","G01,F13,M11,E09",4,21.9,24
G01,G18,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→G17→G18,"E,G,M,F","G01,F13,M11,E09",4,23.9,24
G01,G19,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→E10→E11→A17→A18→G19,"E,A,M,F","G01,F13,M11,E11,A18",5,24.8,30
G01,H01,G01→Z01→Z02→Z03→E24→E23→H04→H03→H02→H01,"Z,E,H","G01,Z03,E23",3,18.3,18
G01,H02,G01→Z01→Z02→Z03→E24→E23→H04→H03→H02,"Z,E,H","G01,Z03,E23",3,15.8,18
G01,H03,G01→Z01→Z02→Z03→E24→E23→H04→H03,"Z,E,H","G01,Z03,E23",3,12.6,18
G01,H04,G01→Z01→Z02→Z03→E24→E23→H04,"Z,E","G01,Z03,E23",3,9.1,18
G01,H05,G01→Z01→Z02→Z03→E24→E23→H04→H05,"Z,E,H","G01,Z03,E23",3,12.3,18
G01,H06,G01→G02→C04→C05→C06→C07→M14→M15→H06,"C,G,M","G02,C07,M15",3,13,18
G01,H07,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07,"H,C,G,M","G02,C07,M15",3,14.8,18
G01,H08,G01→G02→C04→C05→C06→C07→M14→M15→M16→H08,"C,G,M","G02,C07,M16",3,15.5,18
G01,H09,G01→G02→C04→C05→C06→C07→M14→M15→M16→H08→H09,"H,C,G,M","G02,C07,M16",3,17.1,18
G01,H10,G01→G02→C04→C05→C06→C07→M14→M15→M16→H08→H09→H10,"H,C,G,M","G02,C07,M16",3,18.7,18
G01,H11,G01→G02→C04→C05→C06→C07→M14→M15→M16→H08→H09→H10→H11,"H,C,G,M","G02,C07,M16",3,20.6,18
G01,H12,G01→G02→C04→C05→C06→C07→M14→M15→M16→G09→G10→G11→T10→T11→H12,"T,C,G,M","G02,C07,M16,G11,T11",5,21.3,30
G01,H13,G01→G02→C04→C05→C06→C07→M14→M15→M16→G09→G10→G11→A13→A14→H13,"A,C,G,M","G02,C07,M16,G11,A14",5,21.7,30
G01,H14,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→H14,"E,M,F,H","G01,F13,M11,E09",4,22,24
G01,H15,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15,"E,M,F,H","G01,F13,M11,E09",4,20.1,24
G01,H16,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16,"E,M,F","G01,F13,M11,E09",4,17.7,24
G01,H17,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17,"E,G,M,F","G01,F13,M11,E09,G16",5,19.9,30
G01,H18,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18,"F,M,E,H,G","G01,F13,M11,E09,G16",5,21.7,30
G01,H19,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19,"F,M,E,H,G","G01,F13,M11,E09,G16",5,24.5,30
G01,H20,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20,"F,M,E,H,G","G01,F13,M11,E09,G16",5,27.3,30
G01,H21,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21,"F,M,E,H,G","G01,F13,M11,E09,G16",5,29.5,30
G01,H22,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18→H22,"F,M,E,H,G","G01,F13,M11,E09,G16,H21,C18",7,29.5,42
G01,I01,G01→Z01→Z02→Z03→E24→E23→E22→N04→N03→N02→N01→I01,"Z,N,E","G01,Z03,E22,N01",4,20.3,24
G01,I02,G01→Z01→Z02→Z03→E24→E23→E22→N04→N03→N02→N01→I02,"Z,N,E","G01,Z03,E22,N01",4,20.3,24
G01,I03,G01→Z01→Z02→Z03→E24→E23→E22→N04→N03→N02→N01→I03,"Z,N,E","G01,Z03,E22,N01",4,20.3,24
G01,I04,G01→G02→C04→C05→C06→C07→G06→G07→G08→A10→A09→A08→I04,"A,C,G","G02,C07,G08,A08",4,20.8,24
G01,I05,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I07→I06→I05,"C,I,M,H,G","G02,C07,M15,H07",4,21.9,24
G01,I06,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I07→I06,"C,I,M,H,G","G02,C07,M15,H07",4,19.9,24
G01,I07,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I07,"C,I,M,H,G","G02,C07,M15,H07",4,17.2,24
G01,I08,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→I08,"H,C,G,M","G02,C07,M15,H07",4,14.8,24
G01,I09,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09,"C,I,M,H,G","G02,C07,M15,H07",4,17.2,24
G01,I10,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I11→I10,"I,M,F","G01,F13,M11,E07",4,17.3,24
G01,I11,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I11,"I,M,F","G01,F13,M11,E07",4,14.8,24
G01,I12,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12,"M,F","G01,F13,M11,E07",4,12.8,24
G01,I13,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13,"I,M,F","G01,F13,M11,E07",4,15.9,24
G01,I14,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14,"I,M,F","G01,F13,M11,E07",4,18.4,24
G01,I15,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15,"I,M,F","G01,F13,M11,E07",4,20.8,24
G01,I16,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16,"I,M,F","G01,F13,M11,E07",4,23.9,24
G01,I17,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17,"I,M,F","G01,F13,M11,E07",4,26.4,24
G01,I18,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18,"I,M,F","G01,F13,M11,E07",4,28.8,24
G01,I19,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19,"I,M,F","G01,F13,M11,E07",4,31.6,24
G01,I20,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20,"I,M,F","G01,F13,M11,E07",4,34,24
G01,I21,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21,"I,M,F","G01,F13,M11,E07",4,36.7,24
G01,I22,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22,"I,M,F","G01,F13,M11,E07",4,39.1,24
G01,I23,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23,"I,M,F","G01,F13,M11,E07",4,41.9,24
G01,I24,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24,"I,M,F","G01,F13,M11,E07",4,44.1,24
G01,I25,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25,"I,M,F","G01,F13,M11,E07",4,46.6,24
G01,I26,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25→I26,"I,M,F","G01,F13,M11,E07",4,48.6,24
G01,I27,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25→I26→I27,"I,M,F","G01,F13,M11,E07",4,50.8,24
G01,M01,G01→F16→F15→F14→F13→M09→M08→M07→M06→M05→M04→M03→M02→M01,"M,F","G01,F13",2,28.3,12
G01,M02,G01→F16→F15→F14→F13→M09→M08→M07→M06→M05→M04→M03→M02,"M,F","G01,F13",2,25.1,12
G01,M03,G01→F16→F15→F14→F13→M09→M08→M07→M06→M05→M04→M03,"M,F","G01,F13",2,22.3,12
G01,M04,G01→F16→F15→F14→F13→M09→M08→M07→M06→M05→M04,"M,F","G01,F13",2,19.9,12
G01,M05,G01→F16→F15→F14→F13→M09→M08→M07→M06→M05,"M,F","G01,F13",2,17.4,12
G01,M06,G01→F16→F15→F14→F13→M09→M08→M07→M06,"M,F","G01,F13",2,14.7,12
G01,M07,G01→F16→F15→F14→F13→M09→M08→M07,"M,F","G01,F13",2,12,12
G01,M08,G01→F16→F15→F14→F13→M09→M08,"M,F","G01,F13",2,9.8,12
G01,M09,G01→F16→F15→F14→F13→M09,F,"G01,F13",2,8.4,12
G01,M10,G01→F16→F15→F14→F13→M09→M10,"M,F","G01,F13",2,10.4,12
G01,M11,G01→F16→F15→F14→F13→M09→M10→M11,"M,F","G01,F13",2,12.8,12
G01,M12,G01→G02→G03→G04→G05→M13→M12,"G,M",G05,1,13,6
G01,M13,G01→G02→G03→G04→G05→M13,G,G05,1,10,6
G01,M14,G01→G02→C04→C05→C06→C07→M14,"C,G","G02,C07",2,11,12
G01,M15,G01→G02→C04→C05→C06→C07→M14→M15,"C,G,M","G02,C07",2,13,12
G01,M16,G01→G02→C04→C05→C06→C07→M14→M15→M16,"C,G,M","G02,C07",2,15.5,12
G01,M17,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09→M18→M17,"C,I,M,H,G","G02,C07,M15,H07,I09",5,19.1,30
G01,M18,G01→G02→C04→C05→C06→C07→M14→M15→H06→H07→I08→I09→M18,"C,I,M,H,G","G02,C07,M15,H07,I09",5,17.2,30
G01,M19,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20→M19,"M,F","G01,F13,M11,E07,I12",5,19.4,30
G01,M20,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20,"M,F","G01,F13,M11,E07,I12",5,17.2,30
G01,M21,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21,"M,F","G01,F13,M11,E07,I12",5,15,30
G01,M22,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22,"M,F","G01,F13,M11,E07,I12",5,12.8,30
G01,M23,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M23,"M,F","G01,F13,M11,E07,I12",5,16.5,30
G01,M24,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M23→M24,"M,F","G01,F13,M11,E07,I12",5,19.3,30
G01,M25,G01→F16→F15→F14→F13→F12→F11→F10→F09→M25,F,"G01,F09",2,20.4,12
G01,Mb03,G01→F16→F15→F14→F13→M09→M08→M07→M06→Mb05→Mb04→Mb03,"M,F","G01,F13",2,22.6,12
G01,Mb04,G01→F16→F15→F14→F13→M09→M08→M07→M06→Mb05→Mb04,"M,F","G01,F13",2,19.6,12
G01,Mb05,G01→F16→F15→F14→F13→M09→M08→M07→M06→Mb05,"M,F","G01,F13",2,17.7,12
G01,N01,G01→Z01→Z02→Z03→E24→E23→E22→N04→N03→N02→N01,"Z,N,E","G01,Z03,E22",3,20.3,18
G01,N02,G01→Z01→Z02→Z03→E24→E23→E22→N04→N03→N02,"Z,N,E","G01,Z03,E22",3,17.3,18
G01,N03,G01→Z01→Z02→Z03→E24→E23→E22→N04→N03,"Z,N,E","G01,Z03,E22",3,14.8,18
G01,N04,G01→Z01→Z02→Z03→E24→E23→E22→N04,"Z,E","G01,Z03,E22",3,11.8,18
G01,N05,G01→G02→C04→C05→C06→C07→N06→N05,"N,C,G","G02,C07",2,13.4,12
G01,N06,G01→G02→C04→C05→C06→C07→N06,"C,G","G02,C07",2,11,12
G01,N07,G01→G02→G03→G04→G05→N07,G,G05,1,10,6
G01,N08,G01→G02→G03→G04→G05→N07→N08,"N,G",G05,1,13,6
G01,N09,G01→G02→G03→G04→G05→Y16→Y15→Y14→N09,"G,Y","G05,Y14",2,14.8,12
G01,N10,G01→F16→F15→F14→F13→M09→M10→M11→E07→E06→N10,"E,M,F","G01,F13,M11,E06",4,15.3,24
G01,N11,G01→F16→F15→F14→F13→M09→M10→M11→N11,"M,F","G01,F13,M11",3,12.8,18
G01,N12,G01→F16→F15→F14→F13→M09→M10→M11→N11→N12,"N,M,F","G01,F13,M11",3,15.8,18
G01,N13,G01→F16→F15→F14→F13→M09→M10→M11→N11→N12→N13,"N,M,F","G01,F13,M11",3,18.2,18
G01,N14,G01→F16→F15→F14→F13→M09→M10→M11→N11→N12→N13→N14,"N,M,F","G01,F13,M11",3,21.3,18
G01,N15,G01→F16→F15→F14→F13→M09→M10→M11→N11→N12→N13→N14→N15,"N,M,F","G01,F13,M11",3,24.4,18
G01,N16,G01→F16→F15→F14→F13→M09→M10→M11→N11→N12→N13→N14→N15→N16,"N,M,F","G01,F13,M11",3,26.9,18
G01,N17,G01→F16→F15→F14→F13→M09→M10→M11→N11→N12→N13→N14→N15→N16→N17,"N,M,F","G01,F13,M11",3,29.7,18
G01,N18,G01→F16→F15→F14→F13→M09→M10→M11→N11→N12→N13→N14→N15→N16→N17→N18,"N,M,F","G01,F13,M11",3,33.1,18
G01,N19,G01→F16→F15→F14→F13→M09→M10→M11→N11→N12→N13→N14→N15→N16→N17→N18→N19,"N,M,F","G01,F13,M11",3,35.8,18
G01,S01,G01→F16→F15→F14→F13→M09→M08→S01,"M,F","G01,F13,M08",3,9.8,18
G01,S02,G01→F16→F15→F14→F13→S02,F,"G01,F13",2,8.4,12
G01,S03,G01→F16→F15→F14→F13→S02→S03,"F,S","G01,F13",2,11.6,12
G01,S04,G01→G02→G03→G04→G05→Y16→Y15→Y14→S04,"G,Y","G05,Y14",2,14.8,12
G01,S05,G01→G02→G03→G04→G05→Z04→Z05→Z06→S05,"Z,G","G05,Z06",2,15.9,12
G01,S06,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→I11→I10→S06,"I,M,F","G01,F13,M11,E07,I10",5,17.3,30
G01,S07,G01→F16→F15→F14→F13→M09→M10→M11→E07→I12→M22→M21→M20→M19→S07,"M,F","G01,F13,M11,E07,I12,M19",6,19.4,36
G01,S08,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08,"E,M,F,H","G01,F13,M11,E09,H15",5,20.1,30
G01,S09,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09,"F,S,M,E,H","G01,F13,M11,E09,H15",5,22.3,30
G01,S10,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10,"F,S,M,E,H","G01,F13,M11,E09,H15",5,24.2,30
G01,S11,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11,"F,S,M,E,H","G01,F13,M11,E09,H15",5,26.4,30
G01,S12,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12,"F,S,M,E,H","G01,F13,M11,E09,H15",5,28.6,30
G01,S13,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13,"F,S,M,E,H","G01,F13,M11,E09,H15",5,31,30
G01,S14,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14,"F,S,M,E,H","G01,F13,M11,E09,H15",5,33.5,30
G01,S15,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15,"F,S,M,E,H","G01,F13,M11,E09,H15",5,35.5,30
G01,S16,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16,"F,S,M,E,H","G01,F13,M11,E09,H15",5,38.3,30
G01,S17,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16→S17,"F,S,M,E,H","G01,F13,M11,E09,H15",5,41.8,30
G01,S18,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18,"F,S,M,E,H","G01,F13,M11,E09,H15",5,45.3,30
G01,S19,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18→S19,"F,S,M,E,H","G01,F13,M11,E09,H15",5,48.8,30
G01,S20,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18→S19→S20,"F,S,M,E,H","G01,F13,M11,E09,H15",5,52,30
G01,S21,G01→F16→F15→F14→F13→M09→M10→M11→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18→S19→S20→S21,"F,S,M,E,H","G01,F13,M11,E09,H15",5,57.2,30
